	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d	D:\visual3d_file\Theia data practical\sidestep\files\pp4 sidestep 002 pose_filt_0.c3d
7	-0.00042	0.00075	0.00079	0.00004	-0.00009	-0.00004	0.00004	-0.00001	0.00001	-0.00002	-0.00005	0.00001	0.00001	-0.00002	0.00002	-0.00014	-0.00034	0.00003	-0.00027	-0.00043	0.00021	-0.00000	-0.00000	0.00000	-0.00016	-0.00038	0.00031	-0.00004	-0.00005	0.00027	0.00015	0.00046	0.00007	0.00000	0.00006	0.00010	0.00003	0.00034	0.00000	-0.00013	-0.00008	0.00002	0.00008	0.00070	0.00012	-0.00009	0.00010	-0.00025	0.00001	0.00002	0.00000	0.00005	0.00052	-0.00009
8	0.00000	0.00120	-0.00031	0.00010	-0.00030	-0.00019	0.00007	-0.00003	-0.00009	0.00006	0.00003	-0.00000	0.00002	0.00000	-0.00003	0.00002	-0.00008	-0.00003	-0.00006	-0.00028	-0.00009	-0.00001	-0.00000	0.00000	0.00000	0.00001	-0.00007	-0.00001	0.00001	-0.00004	-0.00011	0.00015	0.00002	0.00001	0.00003	0.00003	-0.00003	0.00058	0.00000	-0.00000	-0.00009	0.00019	-0.00007	0.00041	0.00012	0.00010	0.00040	0.00020	-0.00000	0.00000	0.00000	-0.00012	0.00035	-0.00035
9	0.00051	0.00011	-0.00030	-0.00000	-0.00023	-0.00018	0.00004	-0.00004	-0.00007	-0.00005	-0.00005	0.00001	0.00001	-0.00002	0.00001	0.00007	0.00005	0.00000	0.00007	0.00002	-0.00012	-0.00001	-0.00000	0.00000	0.00008	0.00015	-0.00011	-0.00001	0.00000	-0.00006	0.00002	-0.00016	-0.00002	-0.00000	-0.00000	-0.00001	0.00012	0.00013	-0.00000	0.00002	0.00007	0.00016	0.00007	-0.00009	-0.00003	0.00011	0.00024	0.00025	-0.00000	-0.00000	-0.00000	-0.00003	0.00004	-0.00013
10	0.00006	-0.00082	0.00038	-0.00009	-0.00015	-0.00015	0.00003	-0.00004	-0.00002	-0.00005	-0.00000	0.00000	0.00001	-0.00003	0.00004	-0.00003	-0.00007	0.00003	-0.00010	-0.00010	0.00019	0.00000	-0.00000	0.00000	0.00002	-0.00014	0.00018	-0.00002	-0.00004	0.00011	0.00010	0.00000	-0.00000	-0.00002	-0.00000	0.00001	0.00011	0.00008	-0.00000	-0.00006	0.00012	0.00005	0.00007	-0.00019	-0.00007	-0.00006	-0.00021	-0.00020	0.00000	0.00000	0.00000	0.00015	-0.00004	0.00020
11	-0.00016	-0.00082	0.00051	-0.00002	0.00006	0.00003	0.00004	-0.00002	0.00003	0.00003	-0.00015	0.00002	0.00001	-0.00004	0.00004	-0.00019	-0.00039	0.00007	-0.00012	-0.00005	0.00012	0.00000	-0.00000	0.00000	0.00004	-0.00015	0.00015	-0.00002	-0.00002	0.00003	-0.00023	-0.00017	-0.00002	-0.00003	-0.00003	-0.00002	0.00045	0.00070	-0.00001	-0.00001	-0.00006	-0.00008	-0.00027	-0.00036	-0.00006	0.00005	-0.00011	-0.00007	-0.00001	-0.00001	-0.00000	0.00012	-0.00002	0.00029
12	-0.00004	-0.00107	0.00054	0.00002	0.00029	0.00019	0.00001	0.00001	0.00005	-0.00014	-0.00041	0.00006	-0.00001	-0.00005	0.00006	-0.00031	-0.00050	0.00009	0.00001	0.00017	-0.00009	-0.00000	-0.00001	0.00000	0.00013	0.00016	-0.00010	-0.00001	0.00001	-0.00014	-0.00030	-0.00064	-0.00009	-0.00005	-0.00007	-0.00007	0.00076	0.00037	-0.00002	0.00004	-0.00006	-0.00004	-0.00022	-0.00046	-0.00010	0.00021	0.00050	0.00048	-0.00001	-0.00003	-0.00000	-0.00016	-0.00035	0.00027
13	-0.00029	-0.00121	0.00051	0.00004	0.00013	0.00009	-0.00001	0.00000	0.00004	-0.00020	-0.00016	0.00003	-0.00001	-0.00002	0.00004	-0.00022	-0.00028	0.00003	-0.00001	-0.00019	0.00010	-0.00001	-0.00000	0.00000	0.00006	0.00013	-0.00006	0.00002	0.00000	-0.00001	-0.00005	-0.00012	-0.00002	-0.00002	-0.00001	-0.00000	0.00046	-0.00038	-0.00001	-0.00007	-0.00000	0.00009	-0.00011	0.00007	-0.00000	-0.00005	0.00027	0.00018	-0.00000	-0.00000	0.00000	-0.00009	-0.00066	0.00002
14	-0.00095	-0.00064	-0.00005	0.00002	-0.00012	-0.00006	0.00001	-0.00001	-0.00002	-0.00012	0.00013	-0.00001	-0.00001	0.00001	-0.00001	-0.00016	-0.00012	-0.00001	-0.00013	-0.00041	0.00025	-0.00000	0.00000	0.00000	-0.00001	-0.00005	0.00006	0.00003	-0.00001	0.00015	0.00004	0.00045	0.00006	0.00002	0.00007	0.00008	-0.00011	-0.00059	0.00000	-0.00013	-0.00012	0.00005	-0.00022	0.00027	0.00005	-0.00025	-0.00039	-0.00044	0.00001	0.00002	0.00000	0.00007	0.00024	-0.00021
15	-0.00104	0.00056	-0.00042	-0.00006	-0.00011	-0.00004	0.00003	-0.00001	-0.00002	-0.00020	-0.00009	0.00002	-0.00001	-0.00001	0.00002	-0.00020	-0.00018	0.00004	-0.00008	0.00001	0.00001	-0.00001	-0.00000	0.00000	0.00010	0.00013	-0.00010	0.00002	0.00001	0.00001	-0.00000	0.00001	-0.00000	0.00001	0.00003	0.00003	-0.00017	0.00002	0.00000	-0.00006	-0.00010	-0.00009	-0.00016	-0.00005	-0.00005	-0.00009	-0.00006	-0.00022	-0.00000	0.00000	0.00000	-0.00017	0.00098	-0.00003
16	0.00046	0.00178	0.00020	-0.00003	-0.00007	-0.00002	0.00003	-0.00001	0.00003	-0.00021	-0.00020	0.00003	-0.00001	-0.00005	0.00006	-0.00010	-0.00020	0.00007	0.00011	0.00016	-0.00010	-0.00000	-0.00000	0.00000	0.00012	0.00026	-0.00019	0.00003	0.00002	-0.00006	-0.00004	-0.00024	-0.00004	-0.00000	-0.00001	-0.00001	0.00036	0.00113	-0.00000	-0.00001	0.00002	-0.00006	0.00005	0.00014	-0.00003	0.00014	0.00058	0.00034	-0.00000	-0.00001	-0.00000	0.00003	0.00024	0.00019
17	0.00147	0.00170	0.00094	0.00003	-0.00009	-0.00005	0.00004	-0.00001	0.00003	-0.00006	0.00001	-0.00000	0.00001	-0.00005	0.00005	-0.00004	-0.00004	0.00003	0.00014	-0.00008	0.00015	0.00000	0.00000	-0.00000	-0.00002	-0.00004	0.00002	0.00001	0.00000	0.00005	-0.00005	0.00002	0.00000	-0.00000	0.00001	0.00002	0.00039	0.00103	-0.00001	0.00001	-0.00004	0.00007	0.00016	0.00037	0.00006	0.00026	0.00046	0.00033	0.00000	0.00000	-0.00000	0.00057	0.00015	0.00017
18	0.00041	0.00072	0.00045	0.00003	-0.00007	-0.00003	0.00003	-0.00001	-0.00002	0.00015	0.00009	-0.00002	0.00001	-0.00003	0.00003	0.00010	0.00004	-0.00002	0.00006	-0.00014	0.00015	0.00000	0.00000	-0.00000	-0.00007	-0.00024	0.00012	-0.00001	-0.00000	0.00004	-0.00010	0.00013	0.00002	-0.00000	0.00001	0.00001	-0.00022	0.00010	0.00001	0.00003	-0.00009	0.00013	-0.00014	0.00011	0.00002	0.00003	0.00003	-0.00002	-0.00000	-0.00000	-0.00000	0.00051	0.00082	0.00003
19	-0.00094	-0.00072	-0.00046	-0.00000	0.00006	0.00003	0.00002	-0.00001	-0.00003	0.00021	-0.00002	-0.00000	0.00000	-0.00004	0.00004	0.00025	-0.00005	-0.00004	0.00012	-0.00004	-0.00021	-0.00000	-0.00000	0.00000	-0.00001	-0.00020	0.00009	0.00002	0.00001	0.00002	-0.00015	0.00018	0.00003	0.00002	0.00001	0.00001	-0.00033	-0.00031	0.00001	-0.00001	0.00005	0.00004	-0.00056	-0.00011	-0.00002	-0.00044	-0.00035	-0.00019	-0.00001	0.00000	0.00000	-0.00007	0.00009	-0.00024
20	-0.00162	-0.00159	-0.00018	-0.00005	0.00022	0.00010	0.00000	-0.00001	-0.00002	0.00000	-0.00000	-0.00000	0.00000	-0.00002	0.00002	-0.00008	0.00001	-0.00004	-0.00003	-0.00002	-0.00022	-0.00000	0.00000	-0.00000	-0.00004	-0.00018	0.00014	0.00005	-0.00000	0.00016	-0.00006	0.00016	0.00002	0.00004	0.00005	0.00005	0.00007	-0.00037	-0.00000	-0.00004	0.00011	-0.00000	-0.00033	-0.00016	-0.00001	-0.00040	-0.00053	-0.00016	0.00000	0.00001	0.00000	-0.00077	-0.00084	-0.00022
21	-0.00161	-0.00113	0.00025	-0.00007	0.00008	0.00005	0.00000	-0.00000	-0.00003	-0.00009	0.00013	-0.00002	-0.00001	0.00002	-0.00002	-0.00027	0.00019	-0.00005	-0.00022	0.00001	0.00002	0.00000	0.00001	-0.00000	-0.00003	0.00002	-0.00002	0.00004	0.00001	0.00003	0.00001	-0.00029	-0.00004	0.00003	0.00000	-0.00001	0.00000	0.00003	-0.00000	0.00001	0.00005	0.00009	0.00011	-0.00048	-0.00005	-0.00005	-0.00016	0.00014	0.00000	-0.00001	-0.00000	-0.00107	-0.00072	0.00016
22	-0.00049	-0.00167	-0.00023	-0.00004	-0.00015	-0.00005	0.00002	-0.00000	0.00000	-0.00004	-0.00000	0.00000	-0.00001	0.00002	-0.00002	0.00003	0.00007	-0.00003	-0.00000	0.00014	0.00004	-0.00000	-0.00000	0.00000	0.00009	0.00032	-0.00026	0.00003	0.00004	-0.00020	-0.00004	-0.00055	-0.00008	0.00000	-0.00006	-0.00010	-0.00051	-0.00017	0.00001	0.00005	0.00005	0.00008	0.00015	-0.00076	-0.00010	0.00008	0.00002	0.00031	-0.00001	-0.00003	-0.00000	-0.00028	-0.00061	0.00016
23	0.00096	-0.00158	-0.00046	0.00002	-0.00002	-0.00005	0.00003	-0.00003	-0.00002	-0.00009	-0.00017	0.00003	0.00000	0.00000	-0.00000	0.00006	0.00004	0.00004	0.00006	0.00029	-0.00006	-0.00001	-0.00001	0.00000	-0.00000	0.00008	0.00000	0.00001	-0.00000	0.00005	0.00007	0.00003	0.00001	0.00004	0.00003	0.00001	-0.00062	-0.00111	0.00001	0.00003	0.00005	-0.00010	0.00029	-0.00032	-0.00005	0.00022	-0.00048	-0.00019	-0.00001	0.00000	0.00000	0.00088	0.00003	-0.00013
24	0.00088	0.00003	-0.00037	0.00003	0.00010	-0.00000	0.00003	-0.00003	-0.00008	-0.00005	-0.00004	0.00001	0.00001	0.00000	-0.00001	-0.00014	0.00021	0.00004	-0.00012	0.00029	-0.00029	-0.00000	0.00000	0.00000	-0.00015	-0.00029	0.00029	-0.00000	-0.00004	0.00026	0.00015	0.00022	0.00003	0.00004	0.00008	0.00008	0.00001	-0.00072	-0.00000	0.00004	-0.00000	-0.00017	0.00025	-0.00002	-0.00001	0.00022	-0.00054	-0.00041	0.00001	0.00002	0.00000	0.00055	0.00079	-0.00011
25	-0.00067	-0.00184	-0.00056	-0.00005	-0.00010	-0.00004	0.00001	-0.00000	-0.00000	0.00005	0.00000	-0.00000	-0.00001	0.00001	-0.00001	-0.00007	0.00003	-0.00002	-0.00000	0.00007	-0.00029	0.00000	0.00000	-0.00000	0.00000	-0.00002	-0.00003	0.00002	0.00002	-0.00013	-0.00008	-0.00055	-0.00008	-0.00001	-0.00004	-0.00005	0.00032	-0.00022	-0.00001	0.00007	-0.00005	-0.00003	-0.00023	-0.00066	-0.00009	-0.00006	-0.00003	0.00024	-0.00000	-0.00002	-0.00000	-0.00064	-0.00028	-0.00003
26	-0.00081	-0.00452	-0.00039	-0.00006	-0.00027	-0.00014	-0.00000	0.00001	0.00007	0.00001	-0.00013	0.00002	-0.00003	0.00002	0.00001	0.00018	-0.00011	-0.00001	0.00022	-0.00003	0.00014	-0.00000	-0.00000	0.00000	0.00013	0.00029	-0.00034	0.00004	0.00007	-0.00034	-0.00024	-0.00072	-0.00011	-0.00002	-0.00008	-0.00011	-0.00010	-0.00109	-0.00000	0.00001	-0.00004	0.00016	-0.00030	-0.00093	-0.00012	-0.00011	-0.00002	0.00049	-0.00001	-0.00003	-0.00000	-0.00051	-0.00145	-0.00010
